chunk_id,document_id,manufacturer,product,source_file,section_number,page_start,page_end,chunk_index,chunk_count_for_section,token_estimate,content_types,table_count,image_count,content_chars
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec02__chunk03,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,2,1,1,3,3,140,"image,ocr,table,text",1,4,2158
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec03__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,3,1,2,1,1,545,"image,ocr,table,text",4,2,5846
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec04__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,4,2,2,1,2,385,"table,text",1,0,2402
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec04__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,4,2,2,2,2,806,"table,text",1,0,5778
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec05__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,5,2,3,1,1,705,"image,ocr,table,text",3,1,6123
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec06__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,6,3,3,1,1,699,"image,ocr,table,text",1,1,5658
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec07__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,7,3,4,1,3,419,"image,ocr,table,text",2,1,2967
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec07__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,7,3,4,2,3,819,"image,ocr,table,text",2,1,6898
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec07__chunk03,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,7,3,4,3,3,140,"image,ocr,table,text",2,1,1555
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec08__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,8,4,5,1,4,583,"image,ocr,table,text",10,10,4143
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec08__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,8,4,5,2,4,813,"image,ocr,table,text",10,10,7110
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec08__chunk03,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,8,4,5,3,4,833,"image,ocr,table,text",10,10,9900
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec08__chunk04,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,8,4,5,4,4,297,"image,ocr,table,text",10,10,4735
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec09__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,9,5,6,1,2,833,"image,ocr,table,text",3,2,7491
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec09__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,9,5,6,2,2,181,"image,ocr,table,text",3,2,2411
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec10__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,10,6,6,1,1,546,"table,text",3,0,5505
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec11__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,11,6,7,1,5,847,"image,ocr,table,text",4,2,6089
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec11__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,11,6,7,2,5,135,"image,ocr,table,text",4,2,1211
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec11__chunk03,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,11,6,7,3,5,850,"image,ocr,table,text",4,2,6716
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec11__chunk04,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,11,6,7,4,5,329,"image,ocr,table,text",4,2,2745
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec11__chunk05,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,11,6,7,5,5,126,"image,ocr,table,text",4,2,1853
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec12__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,12,7,8,1,1,653,"image,ocr,table,text",5,2,7187
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec13__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,13,8,8,1,1,320,"table,text",1,0,2487
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec14__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,14,8,9,1,2,848,"image,ocr,table,text",3,6,10213
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec14__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,14,8,9,2,2,140,"image,ocr,table,text",3,6,2152
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec15__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,15,9,10,1,2,621,"image,ocr,table,text",3,2,4631
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec15__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,15,9,10,2,2,690,"image,ocr,table,text",3,2,6087
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec16__chunk01,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,16,10,11,1,3,570,"image,ocr,table,text",4,2,3746
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec16__chunk02,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,16,10,11,2,3,812,"image,ocr,table,text",4,2,6728
pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco__sec16__chunk03,pintuco__fds-38-esmalte-top-quality-rojo-bermellon-9409-pintuco,Pintuco,ESMALTE TOP QUALITY ROJO BERMELLON 9409,FDS 38 - ESMALTE TOP QUALITY ROJO BERMELLON 9409 - PINTUCO .pdf,16,10,11,3,3,365,"image,ocr,table,text",4,2,3671
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec01__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,1,1,1,1,1,368,"image,ocr,table,text",1,2,3974
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec02__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,2,1,1,1,1,251,"table,text",1,0,2058
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec03__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,3,1,1,1,1,311,"table,text",2,0,2992
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec04__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,4,1,2,1,2,813,"image,ocr,table,text",3,2,6296
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec04__chunk02,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,4,1,2,2,2,181,"image,ocr,table,text",3,2,2261
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec05__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,5,2,2,1,1,594,"table,text",1,0,4835
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec06__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,6,2,2,1,1,489,"table,text",2,0,3977
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec07__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,7,2,3,1,2,820,"image,ocr,table,text",2,1,6945
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec07__chunk02,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,7,2,3,2,2,140,"image,ocr,table,text",2,1,1726
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec08__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,8,3,4,1,4,539,"image,ocr,table,text",9,10,3717
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec08__chunk02,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,8,3,4,2,4,841,"image,ocr,table,text",9,10,7680
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec08__chunk03,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,8,3,4,3,4,821,"image,ocr,table,text",9,10,10288
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec08__chunk04,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,8,3,4,4,4,255,"image,ocr,table,text",9,10,4454
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec09__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,9,4,5,1,2,849,"image,ocr,table,text",3,2,7688
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec09__chunk02,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,9,4,5,2,2,181,"image,ocr,table,text",3,2,2550
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec10__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,10,5,6,1,1,639,"image,ocr,table,text",4,1,6803
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec11__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,11,6,7,1,4,786,"image,ocr,table,text",4,2,5382
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec11__chunk02,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,11,6,7,2,4,850,"image,ocr,table,text",4,2,6617
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec11__chunk03,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,11,6,7,3,4,592,"image,ocr,table,text",4,2,4559
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec11__chunk04,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,11,6,7,4,4,212,"image,ocr,table,text",4,2,3205
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec12__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,12,7,7,1,1,219,"image,ocr,table,text",1,1,2564
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec13__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,13,7,7,1,1,321,"table,text",1,0,2535
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec14__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,14,7,7,1,1,74,"table,text",1,0,674
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec15__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,15,7,8,1,2,622,"image,ocr,table,text",3,2,4727
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec15__chunk02,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,15,7,8,2,2,690,"image,ocr,table,text",3,2,6291
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec16__chunk01,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,16,8,8,1,2,809,"table,text",2,0,6332
pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco__sec16__chunk02,pintuco__fds-41-pintura-acrilica-construccion-alta-asepsia-blanco-27580-pintuco,Pintuco,PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580,FDS 41 - PINTURA ACRILICA CONSTRUCCION ALTA ASEPSIA BLANCO 27580 - PINTUCO .pdf,16,8,8,2,2,284,"table,text",2,0,2457
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec01__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,1,1,1,1,1,382,"image,ocr,table,text",1,2,3762
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec02__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,2,1,1,1,1,733,"image,ocr,table,text",1,2,6294
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec03__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,3,1,2,1,1,641,"image,ocr,table,text",5,3,6684
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec04__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,4,2,2,1,1,814,"table,text",1,0,5740
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec05__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,5,2,3,1,2,826,"image,ocr,table,text",2,1,6844
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec05__chunk02,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,5,2,3,2,2,140,"image,ocr,table,text",2,1,1412
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec06__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,6,3,3,1,1,715,"image,ocr,table,text",1,1,5618
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec07__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,7,3,4,1,2,355,"image,ocr,table,text",4,1,2479
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec07__chunk02,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,7,3,4,2,2,818,"image,ocr,table,text",4,1,7306
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec08__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,8,4,5,1,4,716,"image,ocr,table,text",11,10,4883
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec08__chunk02,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,8,4,5,2,4,882,"image,ocr,table,text",11,10,7602
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec08__chunk03,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,8,4,5,3,4,845,"image,ocr,table,text",11,10,8081
